NUM, PINYIN, EXPECTED
59,ngo5dei6uk1jyun2jau5go3wui6so2jau5go3gung1jyun2ge3,我地屋苑有個會所有個公園嘅
61,jau5aa3hou2do1,有呀好多
62,ze1hai6ngo5zi6gei2zau6dou1jau5gei2ci3ge3daan6hai6,啫係我自己就都有幾次嘅但係
63,zau6jan1wai6bei2gaau3sai3kwai1mou4so2ji5m4hai6hou2gei3dak1laa1,就因為比較細規模所以唔係好記得啦
64,daan6hai6ngo5sai3lou2ne1zau6ji5cin4hai2gung1jyun2waan2ne1,但係我細佬呢就以前喺公園玩呢
65,zau6zing2soeng1gwo3zek3ngaa4laa1,就整傷過隻牙啦
66,ze1hai6zing2dou3faai3min6so2ji5zek3ngaa4hou2ci5m4zi1lat1zo2ding6dim2joeng6gam2joeng2,啫係整到塊面所以隻牙好似唔知甩咗定點樣咁樣
68,keoi5hai6laa1keoi5zong6hai6laa1gam2zau6jiu3zik1hak1jiu3heoi3tai2ngaa4ji1laa1,佢係啦佢撞係啦咁就要即刻要去睇牙醫啦
69,gam2zi1cin4jau6jau6zing2gwo3faai3min6jau6zing2gwo3ze1hai6keoi5,咁之前又又整過塊面又整過啫係佢
70,dit3dou2zo2hou2do1ci3gam2joeng2,跌倒咗好多次咁樣
71,so2ji5keoi5keoi5di1ji3ngoi6zau6bei2gaau3sam1hak1di1lo1,所以佢佢啲意外就比較深刻啲囉
72,daan6hai6ngo5dou1jau5ge3daan6hai6ngo5ho2nang4go3mou5gam3mou2gam3kwaa1zoeng1lo1,但係我都有嘅但係我可能個冇咁冇咁誇張囉
73,hing1mei4di1ge3ji3ngoi6lo1,輕微啲嘅意外囉
74,hai6mai6aa3,係咪呀
75,zan1hai6caam2aa3,真係慘呀
77,ngo5go2cang4dou1jau5ngo5nam2baat3wu6ding6sap6wu6laa1,我嗰層都有我諗八户定十户啦
78,daan6hai6kei4sat6ngo5zing6hai6zi1dou6jau5loeng5gaa1jan4ge3cyun4zoi6lo1,但係其實我淨係知道有兩家人嘅存在囉
79,ze1hai6ngo5zing6hai6gin3gwo3keoi5dei6ngo5zi1dou6keoi5dei6sing3mat1je5,啫係我淨係見過佢地我知道佢地姓乜野
80,uk1kei5jau5di1me1jan4daan6hai6kei4sat6zau6zan1hai6m4hai6hou2suk6lo1,屋企有啲咩人但係其實就真係唔係好熟囉
81,hai6laa1ging1gwo3wui5gam2joeng2lo1,係啦經過會咁樣囉嗯
84,jing1goi1wui5daa2bei2uk1kei5jan4sin1ge3,應該會打俾屋企人先嘅
85,gam2jyu4gwo2hai6di1uk1kei5jau5ji3ngoi6aa3waak6ze2hai6uk1kei5seoi1jiu3jan4bong1ge3si4hau6ne1,咁如果係啲屋企有意外呀或者係屋企需要人幫嘅時候呢
86,gam2kei4sat6uk1kei5fu6gan6ho2nang4m4hai6zik6zip3leon4geoi1ze1hai6m4hai6zyu6gaak3lei4uk1laa1,咁其實屋企附近可能唔係直接鄰居啫係唔係住隔離屋啦
87,daan6hai6hai2gaak3lei4zo6aa3waak6ze2hai6zoi3jyun5di1go2di1uk1cyun1ne1kei4sat6jau5di1soeng1suk6di1ge3pang4jau5ge3,但係喺隔離座呀或者係再遠啲嗰啲屋邨呢其實有啲相熟啲嘅朋友嘅
88,gam2hou2ci5tau4sin1gong2jau3zi6jyun2pang4jau5go3uk1kei5jan4gam2joeng2laa1,咁好似頭先講幼稚園朋友個屋企人咁樣啦
89,ze1hai6jau5si6ge3si4hau6ho2nang4wui5wan2zo2uk1kei5jan4sin1,啫係有事嘅時候可能會搵咗屋企人先
90,daan6hai6dou1m4dak1ge3si4hau6zau6wui5wan2ne1di1pang4jau5lo1,但係都唔得嘅時候就會搵呢啲朋友囉
93,jing1goi1m4syun3hou2can1mat6lo1,應該唔算好親密囉
94,jan1wai6ngo5zi1dou6jau5kei4taa1jan4ho2nang4hai6tung4pang4ze1hai6tung4leon4geoi1hai6suk6dou3hai6jiu1cing2maai4keoi5dei6faan1uk1kei5aa3,因為我知道有其他人可能係同朋啫係同鄰居係熟到係邀請埋佢地返屋企呀
95,waak6ze2jat1cai4sik6faan6aa3ding6ding6jau5gwo3si4gwo3zit3ge3si4hau6jat1cai4sik6,或者一齊食飯呀定定有過時過節嘅時候一齊食
96,ze1hai6jau5di1ngo5sik1dou3jau5pang4jau5hai6go3leon4geoi1ge3gwaan1hai6hai6zan1hai6gam2,啫係有啲我識到有朋友係個鄰居嘅關係係真係咁
97,daan6hai6ngo5gok3dak1ngo5zi6gei2ge3leon4geoi1gwaan1hai6ho2nang4m4hai6heoi3dou3gam3can1mat6zyu6lo1,但係我覺得我自己嘅鄰居關係可能唔係去到咁親密住囉
98,ng6,嗯
101,jing1goi1hai6jau5ge3daan6hai6,應該係有嘅但係
102,zau6zan1hai6hai6laa3waan2jyun4zau6m4gei3dak1zo2,就真係係啦玩完就唔記得咗
103,hai6laa3m4gei3dak1zo2,係啦唔記得咗
107,ngo5nam2zeoi3sam1ze1hai6sai3go3si4hau6zeoi3sam1hak1zau6hai6,我諗最深啫係細個時候最深刻就係
108,tung1soeng4hai6syu2gaa3ge3si4hau6,通常係暑假嘅時候
109,jan1wai6ngo5jau5can1cik1hai6zyu6gaa1naa4daai6tung4maai4mei5gwok3,因為我有親戚係住加拿大同埋美國
110,gam2zau6syu2gaa3ge3si4hau6kei4sat6mui5jat1nin4dou1wui5heoi3taam3can1jau5gam2joeng2laa1,咁就暑假嘅時候其實每一年都會去探親友咁樣啦
111,gam2zau6hai6go2dyun6si4gaan3wui5zeoi3dak6bit6lo1,咁就係嗰段時間會最特別囉
112,jan1wai6ping4si4jat1nin4wing5jyun5dou1hai6faan1hok6,因為平時一年永遠都係返學
113,so2ji5ho2nang4mou5mat1gam3dak6bit6,所以可能冇乜咁特別
115,ng6hai6laa1hai6laa1,嗯係啦係啦
117,mui5nin4syu2gaa3dou1wui5gwo3heoi3hai6laa3,每年暑假都會過去係啦
119,hai6laa3hai6hei2maa5tung4hoeng1gong2ge3saang1wut6hai6m4tung4di1lo1,係啦係起碼同香港嘅生活係唔同啲囉
121,zung1ji3aa3,鐘意呀
123,keoi5jyu4gwo2heoi3gaa1naa4daai6ge3si4hau6zau6hai6heoi3wan1go1waa4,佢如果去加拿大嘅時候就係去溫哥華
124,jyu4gwo2heoi3mei5gwok3ge3si4hau6zau6heoi3saam1faan4si5,如果去美國嘅時候就去三藩市
126,kei4sat6ngo5nam2ngo5loeng5go3dei6fong1dou1hou2zung1ji3ge3,其實我諗我兩個地方都好鐘意嘅
127,jat1ding6zung1ji3gwo3hoeng1gong2mau5cing4dou6soeng6,一定鐘意過香港某程度上
128,daan6hai6ngo5nam2jan1wai6ngo5heoi3wan1go1waa4ge3ci3sou3hai6bei2gaau3do1ge3,但係我諗因為我去溫哥華嘅次數係比較多嘅
129,tung4maai4tung4go2bin1ge3can1cik1ho2nang4hai6zoi3suk6di1gam2joeng2laa1,同埋同嗰邊嘅親戚可能係再熟啲咁樣啦
130,sing4jat6gin3ge3gam2ho2nang4deoi3wan1go1waa4ge3gam2gok3hai6hou2di1lo1,成日見嘅咁可能對溫哥華嘅感覺係好啲囉
131,je5sik6aa3ngo5nam2,野食呀我諗
132,ngo5nam2heoi3dou3go2bin1kei4sat6jan1wai6ho2nang4tong4jan4waak6ze2waa4jan4bei2gaau3do1laa1,我諗去到嗰邊其實因為可能唐人或者華人比較多啦
133,so2ji5dou1dou1gei2daai6gei1wui6hai6sik6faan1di1hoeng1gong2jau5ge3je5,所以都都幾大機會係食返啲香港有嘅野
134,lai6jyu4jam2caa4gam2joeng2lo1,例如飲茶咁樣囉
135,daan6hai6pei3jyu4heoi3dou3mei5gwok3jau5jat1go3dei6fong1giu3ge3,但係譬如去到美國有一個地方叫嘅
136,gam2zau6wui5jau5go2di1aa3,咁就會有嗰啲呀
137,ze1hai6go2di1hoi2sin1go2di1go2di1je5sik6lo1,啫係嗰啲海鮮嗰啲嗰啲野食囉
138,gam2ji5cin4heoi3gwo3ze1hai6ji5cin4heoi3ge3si4hau6zau6jat1ding6wui5sik6lo1,咁以前去過啫係以前去嘅時候就一定會食囉
140,hai6laa3hai6laa3ng6,係啦係啦嗯
141,ngo5nam2kei4sat6joeng6joeng6je5dou1zung1ji3sik6ge3,我諗其實樣樣野都鐘意食嘅
142,daan6hai6ngo5gok3dak1,但係我覺得
143,coeng4jyun5lei4gong2ngo5dou1wui5gaan2faan1zung1caan1jan1wai6gok3dak1keoi5hou2ci5,長遠嚟講我都會㨂返中餐因為覺得佢好似
144,bei2gaau3aa3,比較呀
145,ze1hai6keoi5,啫係佢
146,hai6laa3hai6laa3jau5gaa1ge3gam2gok3lo1,係啦係啦有家嘅感覺囉
147,tung4maai4keoi5ze1hai6jau5do1di1fun2sik1ge3coi3lo1,同埋佢啫係有多啲款式嘅菜囉
148,zau6m4hai6jat1ding6hai6o4zaa3aa3ding6hai6zin1aa3gam2joeng2lo1,就唔係一定係哦炸呀定係煎呀咁樣囉
150,ng6dou1wui5gwaa3zyu6zung1caan1hai6laa3ng6,嗯都會掛住中餐係啦嗯
152,leoi5hang4zau6,旅行就
153,dou1jau5ge3pei3jyu4hai2hai2aa3zau1heoi3gwo3,都有嘅譬如喺喺亞洲去過
154,hon4gwok3tung4maai4jat6bun2,韓國同埋日本
155,gam2joeng2laa1gam2,咁樣啦咁
156,zau6hai2au1zau1dou6zau6,就喺歐洲度就
157,zung1hok6tung4maai4daai6hok6ge3si4hau6dou1jau5gei1wui6heoi3dou3gei2go3gwok3gaa1lai6jyu4faat3gwok3tung4maai4jing1gwok3gam2joeng2lo1,中學同埋大學嘅時候都有機會去到幾個國家例如法國同埋英國咁樣囉
159,mau5di1hai6gan1hok6haau6jau4hok6tyun4ge3,某啲係跟學校遊學團嘅
160,ze1hai6pei3jyu4zung1sei3ge3si4hau6zau6heoi3zo2ho4laan4tung4maai4faat3gwok3waan2,啫係譬如中四嘅時候就去咗荷蘭同埋法國玩
161,gam2daai6hok6ge3si4hau6zau6heoi3faat3gwok3ge3hai6laa3,咁大學嘅時候就去法國嘅係啦
162,ngo5nam2naan4mong4ge3je5zau6hai6,我諗難忘嘅野就係
163,jan1wai6hok6haau6go2go3tyun4ne1kei4sat6zau6jau5go2di1,因為學校嗰個團呢其實就有嗰啲
164,zeon1tip3ge3ze1hai6sik6faan6zeon1tip3ge3,津貼嘅啫係食飯津貼嘅
165,ze1hai6mui5ci3sik6faan6ho2nang4wui5paai3ngo5nam2sap6au1gam2joeng2laa1,啫係每次食飯可能會派我諗十歐咁樣啦
166,gam2ngo5gei3dak1ngo5ho2ci5hai6jau5zaan6cin2faan1dou3lei4ge3,咁我記得我好似係有賺錢返到嚟嘅
168,hai6laa3ze1hai6ngo5mou5sik6saai3daan6hai6di1cin2ngo5doi6zyu6zo2gam2joeng2,係啦啫係我冇食哂但係啲錢我袋住咗咁樣
169,so2ji5mau5cing4dou6soeng6ngo5gei3dak1hai6,所以某程度上我記得係
170,ze1hai6jyu4gwo2hai6zing6hai6gai3go2di1je5sik6ge3si4hau6ngo5hai6jau5zaan6dou3cin2lo1,啫係如果係淨係計嗰啲野食嘅時候我係有賺到錢囉
171,hai6laa3hai6laa3,係啦係啦
172,so2ji5zau6zaan6zo2cin2faan1lei4ng6,所以就賺咗錢返嚟嗯
173,ngo5nam2jyu4gwo2jiu3gong2ne1joeng6je5ho2nang4gong2faan1zung1saam1,我諗如果要講呢樣野可能講返中三
174,gan1hok6haau6heoi3ge3,跟學校去嘅
175,gam2heoi3ge3si4hau6ne1zau6dong1jin4jau5go2di1gun1gwong1go2di1wut6dung6laa1,咁去嘅時候呢就當然有嗰啲觀光嗰啲活動啦
176,daan6hai6kei4sat6jat1heoi3dou3ge3si4hau6ne1zeoi3naan4mong4zau6hai6,但係其實一去到嘅時候呢最難忘就係
177,ngo5dei6heoi3zo2jat1go3bei2gaau3jyun5ge3jat1go3gam2joeng2laa1,我地去咗一個比較遠嘅一個咁樣啦
178,gam2zau6mui5jat1go3hok6saang1dou1wui5bei2jan1fan1dou3heoi3jat1di1gam2joeng2ge3,咁就每一個學生都會被人分到去一啲咁樣嘅
179,gam2ngo5zau6hai2jat1go3uk1kei5dou6zyu6zo2ngo5nam2daai6koi3sei3ng5jat6dou3laa1,咁我就喺一個屋企度住咗我諗大概四五日到啦
180,gam2go2dyun6si4gaan3hai6gei2naan4mong4,咁嗰段時間係幾難忘
181,jan1wai6nei5zi6gei2heoi3ge3si4hau6nei5mou5mou5gei1wui6wui5heoi3dou3jan4dei6uk1kei5dou6zyu6lo1,因為你自己去嘅時候你冇冇機會會去到人地屋企度住囉
182,dou1gei2hou2ge3daan6keoi5bei2gaau3dak6bit6zau6hai6jat1go3,都幾好嘅但佢比較特別就係一個
183,ngo5nam2dou1zung1nin4ge3neoi5jan2gaa1zo2jat1go3,我諗都中年嘅女人加咗一個
184,lau4hok6ge3jat1go3naam4zai2,留學嘅一個男仔
185,gam2loeng5go3jan1zyu6gaa3ze1,咁兩個人住㗎啫
187,hai6laa3hai6laa3keoi5bun1san1ji5ging1gan2jat1go3daan6zau6coeng4kei4di1lo1,係啦係啦佢本身已經緊一個但就長期啲囉
188,ze1hai6keoi5hai6ho2nang4zyu6go2dou6gei2nin4gam2joeng2,啫係佢係可能住嗰度幾年咁樣
189,gam2ngo5dei6zau6zing6hai6zyu6sei3ng5jat6gam2joeng2lo1,咁我地就淨係住四五日咁樣囉
191,keoi5hou2ci5mou5mat1dak6bit6zyu2je5sik6,佢好似冇乜特別煮野食
192,waak6ze2ho2nang4mou5mou5mat1,或者可能冇冇乜
193,taai3ho2nang4dak6bit6ge3je5sik6aa3,太可能特別嘅野食呀
194,daan6hai6keoi5jau5heoi3maai5di1go2dou6dong1dei6go2di1,但係佢有去買啲嗰度當地嗰啲
195,kei4sat6dou1hai6daan6hai6jau5zi6gei2ge3zoeng3lo1,其實都係但係有自己嘅醬囉
196,hai6laa3dak6so2wai6dak6bit6di1ge3jat1di1je5sik6lo1,係啦特所謂特別啲嘅一啲野食囉
197,go3sam1cing4,個心情
198,dong1jin4jat1bun3hai6gik6dou6hing1fan5laa1,當然一半係極度興奮啦
199,jan1wai6sau2sin1ho2ji5lei4hoi1hoeng1gong2heoi3dai6ji6go3dei6fong1tai2jim6laa1,因為首先可以離開香港去第二個地方體驗啦
200,daan6tung4si4gaan3ne1ngo5jik6dou1,但同時間呢我亦都
201,fei1soeng4fei1soeng4zi1gan2zoeng1laa1jan1wai6,非常非常之緊張啦因為
202,ho2nang4ho2nang4gan6paai4deoi3,可能可能近排對
203,ze1hai6au1zau1aa3waak6ze2faat3gwok3ne1di1gwok3gaa1ge3on1cyun4ho2nang4hai6zan1hai6jau5di1gu3leoi6lo1,啫係歐洲呀或者法國呢啲國家嘅安全可能係真係有啲顧慮囉
204,gam2heoi3zi1cin4dou1wui5daam1sam1ho2nang4jan4saang1on1cyun4aa3,咁去之前都會擔心可能人生安全呀
205,heoi3dou3wui5m4wui5hai6jung4jap6m4dou3aa3,去到會唔會係融入唔到呀
206,waak6ze2hai6jau5di1me1jiu3zyu3ji3aa3,或者係有啲咩要注意呀
207,gam2dak6bit6hai6ngo5heoi3ge3dei6fong1ne1zau6m4hai6baa1lai4ge3,咁特別係我去嘅地方呢就唔係巴黎嘅
208,gam2keoi5zau6hai6hai2faat3gwok3ge3bak1bin3laa1,咁佢就係喺法國嘅北邊啦
209,gam2zau6hai6jat1go3gang3gaa1do1so2wai6go2di1naan6man4geoi1zyu6ge3dei6fong1laa1go3dei6keoi1laa1,咁就係一個更加多所謂嗰啲難民居住嘅地方啦個地區啦
210,so2ji5ze1hai6jan4dei6so2zau1bin1ge3jan4tung4ngo5gong2ge3si4hau6dou1hai6giu3ngo5jiu3zyu3ji3on1cyun4aa3,所以啫係人地所周邊嘅人同我講嘅時候都係叫我要注意安全呀
211,dak6bit6jiu3lau4ji3dou3go2di1cing1fong3aa3,特別要留意到嗰啲情況呀
212,gam2kei4sat6heoi3zi1cin4dou1hai6ze1hai6ling6dou3ngo5fei1soeng4gan2zoeng1lo1,咁其實去之前都係啫係令到我非常緊張囉
214,jat1jat1heoi3dou3,一一去到
216,ngo5nam2heoi3dou3ge3si4heoi3dou3ge3si4hau6kei4sat6dou1zung6hai6hou2gan2zoeng1lo1jan1wai6,我諗去到嘅時去到嘅時候其實都仲係好緊張囉因為
217,heoi3dou3ge3si4hau6ngo5zung6jiu3hai6daap3,去到嘅時候我仲要係搭
218,ze1hai6baa1lai4gong3lok6zi1hau6ne1ngo5zung6jiu3daap3fo2ce1heoi3go3sing4si5dou6ge3,啫係巴黎降落之後呢我仲要搭火車去個城市度嘅
219,gam2zi1hau6zoi3jiu3jau5jat1gaa3hok6hau6on1paai4ge3jat1gaa3dik1si6ne1,咁之後再要有一架學校安排嘅一架的士呢
220,zoi3sung3ngo5heoi3hok6hau6ge3,再送我去學校嘅
222,hai6laa3hai6laa3,係啦係啦
223,daan6hai6zik1go2di1ho2nang4jyu5jin4soeng6jau5ho2nang4jau5zoeng3ngoi6aa3,但係即嗰啲可能語言上有可能有障礙呀
224,waak6ze2hai6ze1hai6ngo5go2zan6si4hai6zan1hai6ngo5wan2m4dou2gaa3dik1si6ge3,或者係啫係我嗰陣時係真係我搵唔倒架的士嘅
225,gam2heoi3dou3ge3si4hau6zung6mei6fong3sung1dou2lo1ngo5zung6jiu3daap3fo2ce1laa1,咁去到嘅時候仲未放鬆倒囉我仲要搭火車啦
226,gan1zyu6zoi3jiu3heoi3wan2dik1si6laa1,跟住再要去搵的士啦
227,gam2daap3jyun4dik1si6zi1hau6zung6jiu3wan2hok6hau6laa1,咁搭完的士之後仲要搵學校啦
228,ze1hai6zung6jau5hou2do1je5jiu3jiu3heoi3gu3leoi6zyu6lo1,啫係仲有好多野要要去顧慮住囉
229,so2ji5zau6ho2nang4heoi3dou3kei4sat6mou5jat1go3si4hau6hai6ho2ji5jyun4cyun4fong3sung1laa1,所以就可能去到其實冇一個時候係可以完全放鬆啦
230,heoi3heoi3tau2haa5hei3gam2joeng2lo1,去去抖下氣咁樣囉
231,dou1gei2syu1fuk6ge3gam2ngo5zyu6go2dou6hai2hok6hau6jap6bin6ge3,都幾舒服嘅咁我住嗰度喺學校入邊嘅
232,gam2ngo5hok6hau6m4hai6hou2daai6gaa3ze1,咁我學校唔係好大㗎啫
233,gam2zau6heoi3dou3ge3si4hau6gam2ngo5jik6dou1wui5wan2,咁就去到嘅時候咁我亦都會搵
234,jik6dou1wan2dou3hoeng1gong2lei4ge3pang4jau5lo1,亦都搵到香港嚟嘅朋友囉
235,gam2zau6heoi3dou3jau5go3ziu3jing3gam2joeng2lo1,咁就去到有個照應咁樣囉
236,so2ji5heoi3dou3zau6hou2di1lo1,所以去到就好啲囉
237,go2go3hai6sau2sin1keoi5hai6go2di1lei4ge3,嗰個係首先佢係嗰啲嚟嘅
238,gam2keoi5zau6jau5,咁佢就有
239,bei2gaau3dak6bit6zau6hai6keoi5fan1loeng5zung5fong5,比較特別就係佢分兩種房
240,jat1zung5ne1zau6hai6gam2zau6zi6gei2jat1go3zyu6,一種呢就係咁就自己一個住
241,jau5cyu4fong5tung4maai4ci3so2ge3,有廚房同埋廁所嘅
242,gam2ling6ngoi6ngo5zyu6go2di1ne1zau6giu3zou6,咁另外我住嗰啲呢就叫做
243,gam2keoi5zau6hai6jat1go3daai6ge3fong5,咁佢就係一個大嘅房
244,jap6bin6jau5jat1go3daai6ge3cyu4fong5ne1zau6baat3go3jan4ge3,入邊有一個大嘅廚房呢就八個人嘅
245,gam2ling6ngoi6ne1zyu6go2dou6ne1zau6hai6jau5baat3gaan1sai3ge3fong5,咁另外呢住嗰度呢就係有八間細嘅房
246,mui5go3fong5dou1jau5zi6gei2ge3ci3so2lo1,每個房都有自己嘅廁所囉
247,so2ji5ngo5zau6hai6tung4kei4taa1cat1go3jan4ne1zau6heoi3go2go3cyu4fong5laa1,所以我就係同其他七個人呢就去嗰個廚房啦
248,daan6ngo5zi6gei2jau5jau5zi6gei2fong5tung4maai4zi6gei2ci3so2lo1,但我自己有有自己房同埋自己廁所囉
249,hai6aa3hai6aa3,係呀係呀
250,gei2fong1bin6tung4maai4jau5di1si1jan2lo1,幾方便同埋有啲私隱囉
252,gon1zeng6di1gon1zeng6di1hai6aa3,乾淨啲乾淨啲係呀
253,kei4sat1tung1soeng4dou1hai6zi6gei2zyu2zi6gei2sik6,其實通常都係自己煮自己食
254,ngo5ngo5jau5kei4taa1pang4jau5zyu6kei4taa1ne1hai6jau5m4tung4ge3tai2jim6ge3,我我有其他朋友住其他呢係有唔同嘅體驗嘅
255,ze1hai6jau5di1jan4hai6zan1hai6maan5maan5dou1jat1cai4zyu2ge3,啫係有啲人係真係晚晚都一齊煮嘅
256,maan5maan5dou1jat1cai4sik6gam2joeng2ge3,晚晚都一齊食咁樣嘅
257,daan6ngo5go2dou6ho2nang4,但我嗰度可能
258,di1jan4bei2gaau3,啲人比較
259,ze1hai6ho2nang4mou5gam3zyu2dung6laa1,啫係可能冇咁主動啦
260,gam2zau6tung1soeng4hai6zi6gei2zyu6jyun4zau6zi6gei2sik6,咁就通常係自己煮完就自己食
261,daan6hai6gin3dou3ge3si4hau6dou1wui5king1loeng5geoi3gam2joeng2lo1,但係見到嘅時候都會傾兩句咁樣囉
262,ngo5go2dou6jau5loeng5go3zung1gwok3ge3neoi5zai2laa1,我嗰度有兩個中國嘅女仔啦
263,jau5jat1go3ji3daai6lei6ge3naam4zai2,有一個意大利嘅男仔
264,jat1go3jan3dou6ge3naam4zai2,一個印度嘅男仔
265,loeng5go3faat3gwok3jan4tung4maai4jat1go3gaa1naa4daai6ge3jan4lo1,兩個法國人同埋一個加拿大嘅人囉
266,so2ji5kei4sat6dou1gei2m4tung4,所以其實都幾唔同
267,ng6hai6laa3,嗯係呀
268,dou1jau5ge3ze1ngo5sik6gwo3,都有嘅啫我食過
269,go2go3ji3daai6lei6naam4zai2zyu2ge3jat1di1ji3fan2gam2joeng2laa1,嗰個意大利男仔煮嘅一啲意粉咁樣啦
270,ze1hai6siu2siu2ge3gam2ngo5jik6dou1sik6gwo3go2loeng5go3zung1gwok3neoi5zai2zing2go2di1maa4laat6fo2wo1,啫係少少嘅咁我亦都食過嗰兩個中國女仔整嗰啲麻辣火鍋
271,hai6aa3ze1hai6keoi5dei6jau5zi6gei2ge3bou1zi6gei2ge3din6ci4lou4zi6gei2ge3tong1baau1gam2joeng2lo1,係呀啫係佢地有自己嘅煲自己嘅電磁爐自己嘅湯包咁樣囉
272,gam2zau6zi6gei2zing2lo1,咁就自己整囉
273,hai6aa3dou1gei2ging6gaa3,係呀都幾勁㗎
274,ngo5jau5si3gwo3gin3dou3zi1zyu1lo1,我有試過見到蜘蛛囉
275,ze1hai6keoi5m4hai6pou2tung1ge3zi1zyu1keoi5dou1gei2daai6zek3ge3zi1zyu1,啫係佢唔係普通嘅蜘蛛佢都幾大隻嘅蜘蛛
276,gam2ze1hai6pei3ping4si4gin3dou3zi1zyu1ne1wui5geng1jat1zan6daan6hai6dou1wui5cyu2lei5dou3ge3,咁啫係譬平時見到蜘蛛呢會驚一陣但係都會處理到嘅
277,daan6hai6go2jat1haa5ne1zau6hai6ling4san4loeng5dim2gei2,但係嗰一下呢就係凌晨兩點幾
278,gam2ngo5ji5ging1hai6fan3zoek6gam2,咁我已經係瞓着咁
279,dong1ngo5ze1hai6jit6dou3fan3m4zoek6,當我啫係熱到瞓唔着
280,gam2ngo5jiu3hei2san1heoi3jam2bui1seoi2aa3heoi3zing2di1je5ge3si4hau6ne1,咁我要起身去飲杯水呀去整啲野嘅時候呢
281,ngo5zau6hoi1zo2din6waa2go2zaan2dang1,我就開咗電話嗰盞燈
282,gam2ngo5zau6hou2ci5gam2gok3dou3ngo5go2go3cong4ze1hai6ngo5zam2tau4soeng6bin6go2go3wai2ne1,咁我就好似感覺到我嗰個床啫係我枕頭上邊嗰個位呢
